FECHA_INGRESO,DOCUMENTO,RAZSOC_RESPONSABLE,NRO_GUIA,GUIA_MADRE,FECHA_ACTA,NRO_ACTA,TPO.ANOM,DESC.ANOMALIA,CTPDCTO,SCLI,BULTOS,PESO,AEROLINEA,TIPO AERONAVE
15/9/2023,MDES-2023-86977-73-W,B,XXX-0B004616,006-35593924,15/9/2023,2023-23005-K,DERRAM,EMB.DERRAME,MDES,50,1,"49,5",DELTA,PASAJEROS
15/9/2023,MDES-2023-87060-73-G,A,XXX-55016431,020-96893370,16/9/2023,2023-23051-L,EMBROT,EMB.ROTO,MDES,74,8,1082,LUFTHANSA,CARGUERO
15/9/2023,MDES-2023-87059-73-Y,A,XXX-54921468,125-54654552,15/9/2023,2023-23006-L,APLAST,APLAST/DEF.,MDES,74,52,1460,BRITISH,PASAJEROS
15/9/2023,MDES-2023-86988-73-B,C,XXX-00243495,001-81635341,16/9/2023,2023-23032-K,EMBROT,EMB.ROTO,MDES,800850,7,"269,89",AMERICAN,PASAJEROS
15/9/2023,MDES-2023-86988-73-B,C,XXX-00244108,001-81635341,16/9/2023,2023-23033-L,APLAST,APLAST/DEF.,MDES,800850,12,"601,98",AMERICAN,PASAJEROS
15/9/2023,MDES-2023-86988-73-B,C,XXX-00244395,001-81635341,28/4/2003,2003-341515-A,EMBABI,EMB.ABIERTO,MDES,800850,7,"322,78",AMERICAN,PASAJEROS
15/9/2023,MDES-2023-86988-73-B,C,XXX-00244395,001-81635341,28/4/2003,2003-341515-A,FALPRE,F.PRECINTO,MDES,800850,7,"322,78",AMERICAN,PASAJEROS
15/9/2023,MDES-2023-86988-73-B,C,XXX-00244467,001-81635341,6/12/2007,2007-147147-D,FAJCON,FAJAS CTRL,MDES,800850,7,"97,15",AMERICAN,PASAJEROS
15/9/2023,MDES-2023-86954-73-R,C,XXX-00041184,406-02015790,28/5/2008,2008-54031-N,FALPRE,F.PRECINTO,MDES,800850,8,"330,08",UPS,CARGUERO
15/9/2023,MDES-2023-86954-73-R,C,XXX-00041226,406-02015790,9/6/2010,2010-18822-V,APLAST,APLAST/DEF.,MDES,800850,8,"479,64",UPS,CARGUERO
15/9/2023,MDES-2023-86973-73-S,B,XXX-0A692973,406-02015075,4/9/2023,2023-22180-N,APLAST,APLAST/DEF.,MDES,50,2,632,UPS,CARGUERO
15/9/2023,MDES-2023-86973-73-S,B,XXX-0A692973,406-02015075,4/9/2023,2023-22180-N,EMBROT,EMB.ROTO,MDES,50,1,316,UPS,CARGUERO
15/9/2023,MDES-2023-87049-73-N,A,XXX-54592488,406-02015366,16/9/2023,2023-23056-Q,EMBMOJ,EMB.MOJADO,MDES,74,3,388,UPS,CARGUERO
15/9/2023,MDES-2023-87038-73-L,A,XXX-54920471,074-61665284,16/9/2023,2023-23034-M,EMBABI,EMB.ABIERTO,MDES,74,5,"4552,9",KLM,CARGUERO
15/9/2023,MDES-2023-87038-73-L,A,XXX-54920471,074-61665284,16/9/2023,2023-23034-M,EMBROT,EMB.ROTO,MDES,74,5,"4552,9",KLM,CARGUERO
15/9/2023,MDES-2023-86957-73-U,C,XXX-00128352,157-90917610,18/9/2023,2023-23168-U,EMBROT,EMB.ROTO,MDES,800850,2,242,QATAR,PASAJEROS
15/9/2023,MDES-2023-86814-73-M,B,XXX-0A730295,549-30335966,15/9/2023,2023-22994-A,APLAST,APLAST/DEF.,MDES,50,1,30,LATAM CARGO,CARGUERO
14/9/2023,MDES-2023-86930-73-L,C,XXX-00127572,057-47993632,15/4/2001,2001-17024-R,EMBROT,EMB.ROTO,MDES,800850,4,"43,6",AIR FRANCE,PASAJEROS
14/9/2023,MDES-2023-86930-73-L,C,XXX-00127572,057-47993632,15/4/2001,2001-17025-R,APLAST,APLAST/DEF.,MDES,800850,4,"43,6",AIR FRANCE,PASAJEROS
14/9/2023,MDES-2023-86930-73-L,C,XXX-00127574,057-47993632,29/3/2010,2010-9069-Y,APLAST,APLAST/DEF.,MDES,800850,2,"19,7",AIR FRANCE,PASAJEROS
14/9/2023,MDES-2023-86930-73-L,C,XXX-00127574,057-47993632,29/3/2010,2010-9069-Y,EMBABI,EMB.ABIERTO,MDES,800850,2,"19,7",AIR FRANCE,PASAJEROS
14/9/2023,MDES-2023-87004-73-E,A,XXX-55016891,045-61453125,16/9/2023,2023-23019-P,APLAST,APLAST/DEF.,MDES,74,14,"851,1",LATAM,PASAJEROS
14/9/2023,MDES-2023-86959-73-W,C,XXX-03090072,006-34213605,15/9/2023,2023-22963-W,APLAST,APLAST/DEF.,MDES,800850,4,533,DELTA,PASAJEROS
14/9/2023,MDES-2023-86959-73-W,C,XXX-03090074,006-34213605,15/9/2023,2023-22966-Z,APLAST,APLAST/DEF.,MDES,800850,2,"8,16",DELTA,PASAJEROS
14/9/2023,MDES-2023-86959-73-W,C,XXX-03090105,006-34213605,15/9/2023,2023-22964-X,APLAST,APLAST/DEF.,MDES,800850,9,1450,DELTA,PASAJEROS
14/9/2023,MDES-2023-86959-73-W,C,XXX-03090108,006-34213605,15/9/2023,2023-22965-Y,APLAST,APLAST/DEF.,MDES,800850,1,1,DELTA,PASAJEROS
14/9/2023,MDES-2023-86679-73-V,B,XXX-0B008387,612-12568894,15/9/2023,2023-22954-W,EMBABI,EMB.ABIERTO,MDES,50,3,790,unknow,PASAJEROS
14/9/2023,MDES-2023-86679-73-V,B,XXX-0B008387,612-12568894,15/9/2023,2023-22954-W,FALPRE,F.PRECINTO,MDES,50,3,790,unknow,PASAJEROS
14/9/2023,MDES-2023-86777-73-U,A,XXX-00303496,272-73612232,9/10/2014,2014-31112-I,APLAST,APLAST/DEF.,MDES,74,3,228,KALITTA,CARGUERO
14/9/2023,MDES-2023-86777-73-U,A,XXX-00304886,272-73612232,15/9/2023,2023-23012-I,EMBROT,EMB.ROTO,MDES,74,2,402,KALITTA,CARGUERO
14/9/2023,MDES-2023-86576-73-R,C,XXX-00008892,044-43868171,14/1/2002,2002-1159-C,EMBROT,EMB.ROTO,MDES,800850,11,4994,AEROLINEAS,PASAJEROS
14/9/2023,MDES-2023-86576-73-R,C,XXX-00008892,044-43868171,14/9/2023,2023-22924-T,EMBROT,EMB.ROTO,MDES,800850,11,4994,AEROLINEAS,PASAJEROS
14/9/2023,MDES-2023-86522-73-X,B,XXX-00002275,510-10480853,8/3/2006,2006-20397-G,FAJCON,FAJAS CTRL,MDES,50,10,"1170,26",AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86522-73-X,B,XXX-00002275,510-10480853,4/2/2019,2019-4463-R,APLAST,APLAST/DEF.,MDES,50,20,"2340,52",AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86522-73-X,B,XXX-00002275,510-10480853,4/2/2019,2019-4463-R,EMBROT,EMB.ROTO,MDES,50,10,"1170,26",AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86522-73-X,B,XXX-00002275,510-10480853,18/6/2019,2019-26195-X,APLAST,APLAST/DEF.,MDES,50,10,"1170,26",AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86524-73-K,B,XXX-00002276,510-10483701,25/1/2021,2021-1984-W,EMBROT,EMB.ROTO,MDES,50,5,"75,2",AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86580-73-M,B,XXX-00002301,510-10483734,28/11/2000,2000-83068-G,APLAST,APLAST/DEF.,MDES,50,2,352,AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86580-73-M,B,XXX-00002301,510-10483734,28/11/2000,2000-83068-G,EMBMOJ,EMB.MOJADO,MDES,50,2,352,AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86580-73-M,B,XXX-00002301,510-10483734,23/12/2001,2001-62414-J,EMBROT,EMB.ROTO,MDES,50,2,352,AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86580-73-M,B,XXX-00002301,510-10483734,16/8/2006,2006-76886-A,APLAST,APLAST/DEF.,MDES,50,2,352,AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86580-73-M,B,XXX-00002301,510-10483734,16/8/2006,2006-76886-A,EMBMOJ,EMB.MOJADO,MDES,50,2,352,AIR CLASS,PASAJEROS
14/9/2023,MDES-2023-86580-73-M,B,XXX-00002301,510-10483734,14/8/2007,2007-91584-L,FAJCON,FAJAS CTRL,MDES,50,2,352,AIR CLASS,PASAJEROS
13/9/2023,MDES-2023-86456-73-Y,A,XXX-54996378,125-56715746,14/9/2023,2023-22922-R,EMBROT,EMB.ROTO,MDES,74,3,527,BRITISH,PASAJEROS
13/9/2023,MDES-2023-86363-73-L,C,XXX-00008899,075-63007560,7/2/2008,2008-14039-J,FAJCON,FAJAS CTRL,MDES,800850,12,5240,IBERIA,PASAJEROS
13/9/2023,MDES-2023-86363-73-L,C,XXX-00008899,075-63007560,14/9/2023,2023-22920-P,EMBROT,EMB.ROTO,MDES,800850,12,5240,IBERIA,PASAJEROS
13/9/2023,MDES-2023-86609-73-Y,C,XXX-00426866,369-82522672,26/4/2006,2006-36602-A,FAJCON,FAJAS CTRL,MDES,800850,1,"101,6",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050223,369-82522241,11/1/2001,2001-1309-M,APLAST,APLAST/DEF.,MDES,800850,12,"50,2",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050223,369-82522241,8/8/2005,2005-54404-F,EMBROT,EMB.ROTO,MDES,800850,12,"50,2",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050250,369-82522241,21/6/2005,2005-41066-U,APLAST,APLAST/DEF.,MDES,800850,4,"138,8",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050250,369-82522241,21/6/2005,2005-41067-A,APLAST,APLAST/DEF.,MDES,800850,4,"138,8",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050250,369-82522241,21/6/2005,2005-41067-A,EMBROT,EMB.ROTO,MDES,800850,4,"138,8",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050250,369-82522241,28/7/2019,2019-33815-U,EMBABI,EMB.ABIERTO,MDES,800850,4,"138,8",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050251,369-82522241,11/8/2015,2015-26692-Z,EMBABI,EMB.ABIERTO,MDES,800850,1,95,ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050252,369-82522241,2/11/2021,2021-33051-M,APLAST,APLAST/DEF.,MDES,800850,10,"16,2",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050252,369-82522241,2/11/2021,2021-33051-M,EMBROT,EMB.ROTO,MDES,800850,5,"8,1",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050255,369-82522241,6/5/2020,2020-14857-Z,APLAST,APLAST/DEF.,MDES,800850,2,"1,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050256,369-82522241,9/11/2005,2005-86599-M,APLAST,APLAST/DEF.,MDES,800850,9,"17,6",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050256,369-82522241,9/11/2005,2005-86600-M,FAJCON,FAJAS CTRL,MDES,800850,9,"17,6",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050289,369-82522241,16/9/2013,2013-29788-I,EMBMOJ,EMB.MOJADO,MDES,800850,3,"422,5",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050292,369-82522241,12/5/2008,2008-48209-F,FAJCON,FAJAS CTRL,MDES,800850,9,33,ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050292,369-82522241,5/6/2008,2008-57007-P,FAJCON,FAJAS CTRL,MDES,800850,9,33,ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050301,369-82522241,20/1/2004,2004-3395-Z,FAJCON,FAJAS CTRL,MDES,800850,6,"309,4",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050301,369-82522241,6/3/2005,2005-14219-G,EMBROT,EMB.ROTO,MDES,800850,6,"309,4",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050314,369-82522241,26/4/2005,2005-26475-L,APLAST,APLAST/DEF.,MDES,800850,10,"47,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050314,369-82522241,26/4/2005,2005-26475-L,EMBROT,EMB.ROTO,MDES,800850,10,"47,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050314,369-82522241,26/12/2017,2017-44441-R,EMBABI,EMB.ABIERTO,MDES,800850,10,"47,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050314,369-82522241,26/12/2017,2017-44500-N,EMBROT,EMB.ROTO,MDES,800850,10,"47,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050314,369-82522241,27/12/2017,2017-44621-R,EMBROT,EMB.ROTO,MDES,800850,10,"47,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050315,369-82522241,11/2/2005,2005-9252-A,APLAST,APLAST/DEF.,MDES,800850,5,"4,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050315,369-82522241,11/2/2005,2005-9252-A,EMBROT,EMB.ROTO,MDES,800850,5,"4,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050315,369-82522241,21/3/2007,2007-28187-D,EMBABI,EMB.ABIERTO,MDES,800850,5,"4,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050315,369-82522241,19/2/2010,2010-4778-A,EMBROT,EMB.ROTO,MDES,800850,5,"4,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050315,369-82522241,17/8/2019,2019-37797-H,EMBABI,EMB.ABIERTO,MDES,800850,5,"4,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050315,369-82522241,17/8/2019,2019-37797-H,FALPRE,F.PRECINTO,MDES,800850,5,"4,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86616-73-M,C,XXX-00050315,369-82522241,12/5/2021,2021-12495-V,FALPRE,F.PRECINTO,MDES,800850,5,"4,7",ATLAS,CARGUERO
13/9/2023,MDES-2023-86643-73-M,A,XXX-54353162,014-72198350,14/9/2023,2023-22931-R,APLAST,APLAST/DEF.,MDES,74,2,"7,25",AIR CANADA,PASAJEROS
13/9/2023,MDES-2023-86289-73-S,C,XXX-00103301,020-69456085,4/10/2000,2000-71275-N,APLAST,APLAST/DEF.,MDES,800850,3,1080,LUFTHANSA,CARGUERO
13/9/2023,MDES-2023-86289-73-S,C,XXX-00103301,020-69456085,4/10/2000,2000-71275-N,EMBMOJ,EMB.MOJADO,MDES,800850,3,1080,LUFTHANSA,CARGUERO
13/9/2023,MDES-2023-86289-73-S,C,XXX-00103301,020-69456085,26/9/2011,2011-31246-Q,EMBROT,EMB.ROTO,MDES,800850,3,1080,LUFTHANSA,CARGUERO
13/9/2023,MDES-2023-86289-73-S,C,XXX-00103301,020-69456085,28/6/2013,2013-19252-T,APLAST,APLAST/DEF.,MDES,800850,3,1080,LUFTHANSA,CARGUERO
13/9/2023,MDES-2023-86289-73-S,C,XXX-00103301,020-69456085,13/9/2023,2023-22887-B,FALPRE,F.PRECINTO,MDES,800850,3,1080,LUFTHANSA,CARGUERO
13/9/2023,MDES-2023-86278-73-Z,C,XXX-00492253,729-42316024,13/9/2023,2023-22888-C,APLAST,APLAST/DEF.,MDES,800850,1,"2,3",TAMPA,PASAJEROS
12/9/2023,MDES-2023-86329-73-N,A,XXX-00446563,075-63046793,13/9/2023,2023-22876-Z,EMBROT,EMB.ROTO,MDES,74,5,1147,IBERIA,PASAJEROS
12/9/2023,MDES-2023-86271-73-J,C,XXX-00007932,045-48676250,22/8/2000,2000-62486-X,EMBMOJ,EMB.MOJADO,MDES,800850,1,15,LATAM,PASAJEROS
12/9/2023,MDES-2023-86271-73-J,C,XXX-00007932,045-48676250,16/4/2002,2002-11911-G,EMBMOJ,EMB.MOJADO,MDES,800850,1,15,LATAM,PASAJEROS
12/9/2023,MDES-2023-86271-73-J,C,XXX-00007932,045-48676250,12/3/2004,2004-15923-T,EMBROT,EMB.ROTO,MDES,800850,1,15,LATAM,PASAJEROS
12/9/2023,MDES-2023-86271-73-J,C,XXX-00007932,045-48676250,12/3/2004,2004-15924-A,APLAST,APLAST/DEF.,MDES,800850,1,15,LATAM,PASAJEROS
12/9/2023,MDES-2023-86271-73-J,C,XXX-00007932,045-48676250,12/3/2004,2004-15924-A,FALPRE,F.PRECINTO,MDES,800850,1,15,LATAM,PASAJEROS
12/9/2023,MDES-2023-86265-73-M,C,XXX-00039182,045-47079605,27/7/2006,2006-69475-X,EMBMOJ,EMB.MOJADO,MDES,800850,9,"939,2",LATAM,PASAJEROS
12/9/2023,MDES-2023-85977-73-V,B,XXX-0B050696,074-61032941,13/9/2023,2023-22861-T,APLAST,APLAST/DEF.,MDES,50,1,"0,5",KLM,CARGUERO
12/9/2023,MDES-2023-85981-73-Z,B,XXX-0B010232,074-61567391,13/9/2023,2023-22864-W,APLAST,APLAST/DEF.,MDES,50,11,1056,KLM,CARGUERO
12/9/2023,MDES-2023-85984-73-T,C,XXX-00127144,055-22784090,7/10/2004,2004-70194-B,EMBROT,EMB.ROTO,MDES,800850,2,28,ITA,PASAJEROS
12/9/2023,MDES-2023-85984-73-T,C,XXX-00127144,055-22784090,7/10/2004,2004-70195-B,FAJCON,FAJAS CTRL,MDES,800850,2,28,ITA,PASAJEROS
12/9/2023,MDES-2023-85984-73-T,C,XXX-00127146,055-22784090,1/8/2015,2015-25003-K,EMBROT,EMB.ROTO,MDES,800850,2,30,ITA,PASAJEROS
12/9/2023,MDES-2023-85984-73-T,C,XXX-03090029,055-22784090,24/9/2003,2003-375972-G,FALPRE,F.PRECINTO,MDES,800850,1,35,ITA,PASAJEROS
12/9/2023,MDES-2023-85986-73-V,C,XXX-00127268,055-22783972,13/9/2023,2023-22906-T,FALPRE,F.PRECINTO,MDES,800850,3,"24,8",ITA,PASAJEROS
12/9/2023,MDES-2023-85986-73-V,C,XXX-00127331,055-22783972,13/9/2023,2023-22909-W,EMBROT,EMB.ROTO,MDES,800850,8,359,ITA,PASAJEROS
12/9/2023,MDES-2023-85986-73-V,C,XXX-00127454,055-22783972,6/3/2019,2019-8754-Y,EMBROT,EMB.ROTO,MDES,800850,1,"0,4",ITA,PASAJEROS
12/9/2023,MDES-2023-85954-73-Z,C,XXX-00149337,157-64103476,23/11/2004,2004-83818-D,EMBROT,EMB.ROTO,MDES,800850,18,"474,5",QATAR,PASAJEROS
12/9/2023,MDES-2023-85852-73-N,B,XXX-0A876604,139-39568631,12/9/2023,2023-22796-A,EMBROT,EMB.ROTO,MDES,50,2,"389,4",AEROMÉXICO,PASAJEROS
12/9/2023,MDES-2023-85852-73-N,B,XXX-0B000019,139-39568631,12/9/2023,2023-22797-B,EMBROT,EMB.ROTO,MDES,50,2,"275,9",AEROMÉXICO,PASAJEROS
11/9/2023,MDES-2023-85605-73-J,C,XXX-00005025,001-81632994,11/7/2000,2000-53667-K,EMBROT,EMB.ROTO,MDES,800850,1,"81,65",AMERICAN,PASAJEROS
11/9/2023,MDES-2023-85605-73-J,C,XXX-00005025,001-81632994,22/9/2001,2001-46837-B,APLAST,APLAST/DEF.,MDES,800850,1,"81,65",AMERICAN,PASAJEROS
11/9/2023,MDES-2023-85605-73-J,C,XXX-00005025,001-81632994,5/6/2003,2003-349977-P,EMBMOJ,EMB.MOJADO,MDES,800850,1,"81,65",AMERICAN,PASAJEROS
11/9/2023,MDES-2023-85605-73-J,C,XXX-00005025,001-81632994,7/7/2003,2003-356887-K,EMBABI,EMB.ABIERTO,MDES,800850,1,"81,65",AMERICAN,PASAJEROS
11/9/2023,MDES-2023-85605-73-J,C,XXX-00005025,001-81632994,28/9/2011,2011-31585-W,APLAST,APLAST/DEF.,MDES,800850,1,"81,65",AMERICAN,PASAJEROS
11/9/2023,MDES-2023-85605-73-J,C,XXX-00005025,001-81632994,10/11/2020,2020-38180-U,EMBMOJ,EMB.MOJADO,MDES,800850,1,"81,65",AMERICAN,PASAJEROS
11/9/2023,MDES-2023-85546-73-N,B,XXX-07RN4295,006-35593865,11/9/2023,2023-22701-M,EMBROT,EMB.ROTO,MDES,50,3,331,DELTA,PASAJEROS
11/9/2023,MDES-2023-85309-73-K,B,XXX-0A827150,996-12565910,12/9/2023,2023-22748-X,EMBABI,EMB.ABIERTO,MDES,50,10,1664,AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00054885,996-12855496,13/9/2023,2023-22844-U,APLAST,APLAST/DEF.,MDES,800850,7,"95,5",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00054951,996-12855496,13/9/2023,2023-22845-V,APLAST,APLAST/DEF.,MDES,800850,2,"8,26",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00054951,996-12855496,13/9/2023,2023-22845-V,EMBROT,EMB.ROTO,MDES,800850,2,"8,26",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00054953,996-12855496,13/9/2023,2023-22843-T,APLAST,APLAST/DEF.,MDES,800850,1,"58,2",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00054993,996-12855496,19/6/2020,2020-20162-L,EMBROT,EMB.ROTO,MDES,800850,3,"18,8",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00054993,996-12855496,13/9/2023,2023-22842-S,DERRAM,EMB.DERRAME,MDES,800850,3,"18,8",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00054993,996-12855496,13/9/2023,2023-22842-S,EMBROT,EMB.ROTO,MDES,800850,3,"18,8",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00054995,996-12855496,13/9/2023,2023-22841-R,APLAST,APLAST/DEF.,MDES,800850,1,74,AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00055018,996-12855496,14/7/2023,2023-17075-U,EMBROT,EMB.ROTO,MDES,800850,2,"3,4",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00055041,996-12855496,11/8/2015,2015-26634-V,EMBMOJ,EMB.MOJADO,MDES,800850,5,"13,28",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00055041,996-12855496,13/9/2023,2023-22840-Q,EMBABI,EMB.ABIERTO,MDES,800850,5,"13,28",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00090553,996-12855496,16/1/2019,2019-1845-S,EMBROT,EMB.ROTO,MDES,800850,2,"13,5",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00090553,996-12855496,13/9/2023,2023-22846-W,APLAST,APLAST/DEF.,MDES,800850,2,"13,5",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-85571-73-L,C,XXX-00090553,996-12855496,13/9/2023,2023-22846-W,EMBROT,EMB.ROTO,MDES,800850,2,"13,5",AIR EUROPA,PASAJEROS
11/9/2023,MDES-2023-88463-73-Y,C,P65-00090553,XXX-00090553,19/9/2023,2023-23378-X,APLAST,APLAST/DEF.,MDES,800850,2,"13,5",guía nieta,PASAJEROS
11/9/2023,MDES-2023-88463-73-Y,C,P65-00090553,XXX-00090553,19/9/2023,2023-23378-X,EMBROT,EMB.ROTO,MDES,800850,2,"13,5",guía nieta,PASAJEROS
11/9/2023,MDES-2023-85559-73-R,C,XXX-00220719,074-00605161,21/6/2022,2022-17256-V,APLAST,APLAST/DEF.,MDES,800850,1,45,DELTA,PASAJEROS
11/9/2023,MDES-2023-85601-73-F,A,XXX-53898539,729-42077685,11/9/2023,2023-22698-B,APLAST,APLAST/DEF.,MDES,74,5,968,TAMPA,PASAJEROS
10/9/2023,MDES-2023-85580-73-L,A,XXX-54910355,057-71246022,11/9/2023,2023-22704-P,EMBROT,EMB.ROTO,MDES,74,1,265,AIR FRANCE,PASAJEROS
10/9/2023,MDES-2023-85294-73-N,B,XXX-08QG6805,001-89762116,11/9/2023,2023-22686-Y,APLAST,APLAST/DEF.,MDES,50,1,"11,8",AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85294-73-N,B,XXX-0A806411,001-89762116,11/9/2023,2023-22688-A,FALPRE,F.PRECINTO,MDES,50,4,164,AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85294-73-N,B,XXX-0B000010,001-89762116,11/9/2023,2023-22687-Z,EMBROT,EMB.ROTO,MDES,50,40,438,AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85609-73-N,C,XXX-00005019,001-81632821,5/6/2007,2007-57971-A,EMBABI,EMB.ABIERTO,MDES,800850,4,"3051,75",AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85609-73-N,C,XXX-00005019,001-81632821,5/6/2007,2007-57971-A,FALPRE,F.PRECINTO,MDES,800850,4,"3051,75",AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85609-73-N,C,XXX-00005019,001-81632821,5/6/2008,2008-57082-A,EMBROT,EMB.ROTO,MDES,800850,4,"3051,75",AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85609-73-N,C,XXX-00005019,001-81632821,5/6/2008,2008-57082-A,FALPRE,F.PRECINTO,MDES,800850,4,"3051,75",AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85609-73-N,C,XXX-00005019,001-81632821,21/7/2020,2020-24005-L,APLAST,APLAST/DEF.,MDES,800850,4,"3051,75",AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85609-73-N,C,XXX-00242934,001-81632821,11/9/2023,2023-22611-M,EMBROT,EMB.ROTO,MDES,800850,2,"564,73",AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85609-73-N,C,XXX-00242934,001-81632821,11/9/2023,2023-22611-M,FALPRE,F.PRECINTO,MDES,800850,2,"564,73",AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85609-73-N,C,XXX-00243431,001-81632821,22/11/2007,2007-140366-X,FAJCON,FAJAS CTRL,MDES,800850,1,"5,89",AMERICAN,PASAJEROS
10/9/2023,MDES-2023-85614-73-J,C,XXX-00047787,369-82522075,27/12/2004,2004-92972-J,EMBROT,EMB.ROTO,MDES,800850,2,"576,52",ATLAS,CARGUERO
10/9/2023,MDES-2023-85614-73-J,C,XXX-00047787,369-82522075,3/10/2007,2007-115072-N,EMBROT,EMB.ROTO,MDES,800850,2,"576,52",ATLAS,CARGUERO
10/9/2023,MDES-2023-85614-73-J,C,XXX-00047787,369-82522075,2/10/2014,2014-30227-O,FALPRE,F.PRECINTO,MDES,800850,2,"576,52",ATLAS,CARGUERO
10/9/2023,MDES-2023-85614-73-J,C,XXX-00050167,369-82522075,13/8/2015,2015-27027-S,EMBMOJ,EMB.MOJADO,MDES,800850,7,"399,2",ATLAS,CARGUERO
10/9/2023,MDES-2023-85614-73-J,C,XXX-00050168,369-82522075,5/10/2000,2000-71549-U,EMBABI,EMB.ABIERTO,MDES,800850,15,"747,7",ATLAS,CARGUERO
10/9/2023,MDES-2023-85614-73-J,C,XXX-00050169,369-82522075,24/3/2004,2004-19112-G,APLAST,APLAST/DEF.,MDES,800850,2,9,ATLAS,CARGUERO
